"","HCI_CODE","HCI_NAME","LICENCE_TYPE","HCI_TEL","POSTAL_CD","ADDR_TYPE","BLK_HSE_NO","FLOOR_NO","UNIT_NO","STREET_NAME","BUILDING_NAME","CLINIC_PROGRAMME_CODE","X_COORDINATE","Y_COORDINATE","INC_CRC","FMEL_UPD_D","LONGITUDE","LATITUDE","ADDRESS"
"607","9405801","ONG'S CLINIC","MC","63371814","189649","","175","01","44","BENCOOLEN ST","BURLINGTON SQUARE","CDMP,CHAS,ISP","30157.00034354","31620.97112503","959AD099DF5FC559","20200902122251",103.852332,1.3025712,"175 Bencoolen St, #01-44, Singapore 189649"
"608","9401246","ORCHARD GROUP CLINIC","MC","67344989","238882","B","545","12","04/04A","ORCHARD RD","FAR EAST SHOPPING CENTRE","CDMP,CHAS","27628.98350502","31981.75081096","E2BB29FFD5CDB46E","20200902122251",103.8300944,1.305512,"545 Orchard Rd, #12-04/04a, Singapore 238882"
"609","9401257","OUR FAMILY CLINIC & SURGERY PTE LTD","MC","64470847","431008","A","8","01","15","JLN BATU","","CDMP,CHAS,ISP","33549.0872714","31664.81296765","CBFE5237807F750C","20200902122251",103.8831808,1.3026541,"8 Jln Batu, #01-15, Singapore 431008"
"610","9402365","OUR FAMILY CLINIC + SURGERY","MC","65851859","510221","","221","01","116","PASIR RIS ST 21","","CDMP,CHAS","42277.81079097","39135.07002984","CC82C097E6A35568","20200902122251",103.9613611,1.3702694,"221 Pasir Ris St 21, #01-116, Singapore 510221"
"611","17M0155","Physicians Practice Family Medical Center","MC","62548182","307591","B","101","01","17","THOMSON ROAD","UNITED SQUARE","CDMP,CHAS","29145.49563194","33274.19631874","AD5DB5C626DC5964","20200902122251",103.8435452,1.317325,"101 Thomson Road, #01-17, Singapore 307591"
"612","9402115","Pidemco Medical Centre Pte Ltd","MC","67560606","760156","A","156","01","112","YISHUN ST 11","","CDMP,CHAS,ISP","28027.72980607","45956.37480164","F28DA00902CD88E3","20200902122251",103.8336268,1.4319472,"156 Yishun St 11, #01-112, Singapore 760156"
"613","18M0020","Lim Clinic","MC","67426335","419773","","295","","","CHANGI ROAD","","CHAS","36213.14023326","33385.36196629","8FBCF6146CE8BD7E","20200902122251",103.9071036,1.3181712,"295 Changi Road, Singapore 419773"
"614","9402453","Little Cross Family Clinic Pte Ltd","MD","65440040","520929","A","929","01","445","Tampines St 91","","CDMP,CHAS,ISP","39829.51228483","36502.93005608","2FDD5948D9122588","20200902122251",103.9396416,1.3463015,"929 Tampines St 91, #01-445, Singapore 520929"
"615","12C0195","M LAM CLINIC","MC","67481949","389649","B","739","","","GEYLANG ROAD","","CDMP,CHAS","34360.38670507","33028.76952295","765C660590FF897C","20200902122251",103.8905016,1.3148909,"739 Geylang Road, Singapore 389649"
"616","13C0002","M Medical Clinic","MC","63980462","210681","A","681","01","309","RACE COURSE ROAD","","CDMP,CHAS","30443.28725261","32890.085738","EB9DCACC5D0FC162","20200902122251",103.855277,1.3140759,"681 Race Course Road, #01-309, Singapore 210681"
"617","9401032","MACPHERSON MEDICAL CLINIC","MC","67463913","370078","A","78","01","488","CIRCUIT ROAD","","CDMP,CHAS,ISP","33776.13422756","34455.86442639","3320405AA75A8982","20200902122251",103.8852648,1.3279536,"78 Circuit Road, #01-488, Singapore 370078"
"618","9401041","MANDARIN MEDICAL CENTRE","MC","64667822","598586","","66","","","JLN JURONG KECHIL","JK BUILDING","CDMP,CHAS","21387.7853142","35858.67986669","5EAB90F927D5A110","20200902122251",103.7737639,1.3405074,"66 Jln Jurong Kechil, Singapore 598586"
"619","9405327","MANHATTAN MEDICAL CENTRE","MD","67322332","169876","B","151","01","10/11/12","CHIN SWEE ROAD","MANHATTAN HOUSE","CDMP,CHAS","28834.09359097","29939.24980509","FDE71BE0544FF1A1","20200902122251",103.8406561,1.2873301,"151 Chin Swee Road, #01-10/11/12, Singapore 169876"
"620","9401049","MARINA MEDICAL CENTRE (TIONG BAHRU)","MC","62222177","160078","A","78","01","39","GUAN CHUAN ST","","CDMP,CHAS","27743.58036147","29529.20134813","D8F4151C62F40277","20200902122251",103.83107,1.2833627,"78 Guan Chuan St, #01-39, Singapore 160078"
"621","9401051","MARINE PARADE CLINIC","MD","62418225","440059","A","59","01","81","MARINE TERRACE","","CDMP,CHAS,ISP","37059.42806377","32020.99176872","555AED56F29B9558","20200902122251",103.9144897,1.3058783,"59 Marine Terrace, #01-81, Singapore 440059"
"622","9401052","MARINE TERRACE FAMILY CLINIC","MC","64420188","440057","A","57","01","129","MARINE TERRACE","","CDMP,CHAS","37144.34298521","32093.18980868","3DB1E2FB39D09252","20200902122251",103.9154413,1.3064945,"57 Marine Terrace, #01-129, Singapore 440057"
"623","9405782","MAY MEDICAL CLINIC & SURGERY PTE LTD","MD","67743318","270041","A","41","01","19","HOLLAND DRIVE","","CDMP,CHAS","23564.50364026","32215.53448199","8EA7C483FF759914","20200902122251",103.7934462,1.3076078,"41 Holland Drive, #01-19, Singapore 270041"
"624","19M0102","MAYFAIR MEDICAL CLINIC","MC","62352880","730182","A","182","01","04","WOODLANDS STREET 13","","CHAS","21623.90988082","46318.18205536","A485199316457D97","20200902122251",103.7755371,1.4346535,"182 Woodlands Street 13, #01-04, Singapore 730182"
"625","20M0050","MD INTERNATIONAL MEDICAL CENTRE","MC","66941661","257720","B","9","01","11","TAMAN SERASI","BOTANIC GARDENS VIEW","CHAS","26421.5705098","32309.71273824","D834ADFBF08B3D9D","20200902122251",103.8191979,1.3084205,"9 Taman Serasi, #01-11, Singapore 257720"
"626","9401065","MEDEN CLINIC & SURGERY","MD","64741734","150059","A","59","01","553","LENGKOK BAHRU","","CDMP,CHAS","25889.19357288","30134.26270122","FB1CFDF733D11806","20200902122251",103.8143356,1.2888505,"59 Lengkok Bahru, #01-553, Singapore 150059"
"627","18M0265","MEDI CLINIC","MC","62350697","163002","A","2","01","149","JALAN KUKOH","","CDMP,CHAS,ISP","28700.68430487","30110.11638694","D455C88F2E538F1B","20200902122251",103.8397861,1.2886365,"2 Jalan Kukoh, #01-149, Singapore 163002"
"628","9401067","MEDICA CLINIC","MC","63862187","530681","A","681","01","837","HOUGANG AVE 8","","CDMP,CHAS","33827.09177047","39442.55542398","A24AA09E2A7ABCB5","20200902122251",103.8856916,1.3729783,"681 Hougang Ave 8, #01-837, Singapore 530681"
"629","9403227","MEDICAL AESTHETICS","MC","63850520","530681","A","681","01","831","HOUGANG AVE 8","","CDMP,CHAS","33827.09177047","39442.55542398","A24AA09E35AECEE2","20200902122251",103.8856916,1.3729783,"681 Hougang Ave 8, #01-831, Singapore 530681"
"630","9405793","MEDICAL AESTHETICS","MC","67744377","120450","","450","01","291","CLEMENTI AVENUE 3","","CHAS","20449.80211014","32870.07363682","1CA65515356AA661","20200902122251",103.7654405,1.3135577,"450 Clementi Avenue 3, #01-291, Singapore 120450"
"631","9404662","MEDICAL AND DENTAL CENTRE @ COMMONWEALTH","MC","64756116","141088","A","88","01","03","TANGLIN HALT ROAD","MULTI STOREY CAR PARK","CDMP,CHAS,ISP","24071.78169918","31598.29498725","462AE723903F2D88","20200902122251",103.7976957,1.3022366,"88 Tanglin Halt Road, #01-03, Singapore 141088"
"632","9404411","MEDICARE ASSOCIATES","MC","67880137","520482","A","482","01","236","TAMPINES AVE 9 ST 43","","CDMP,CHAS,ISP","41319.25168399","38188.02792094","8179ED5EE8AD3935","20200902122251",103.9533886,1.3620301,"482 Tampines Ave 9 St 43, #01-236, Singapore 520482"
"633","18M0248","MEDICO CLINIC & SURGERY","MC","65610934","600249","A","249","01","88","JURONG EAST STREET 24","","CDMP,CHAS,ISP","17532.26283593","36079.44912196","9B5333E213F79EB6","20200902122251",103.7393453,1.3425344,"249 Jurong East Street 24, #01-88, Singapore 600249"
"634","9401087","MEDIHEALTH BISHAN CLINIC & SURGERY","MC","62583212","570121","A","121","01","95","BISHAN ST 12","","CDMP,CHAS","29973.22461797","36590.58138485","09D89636092B9022","20200902122251",103.8510864,1.3472738,"121 Bishan St 12, #01-95, Singapore 570121"
"635","9401090","MEDILIFE CLINIC & SURGERY","MC","67813168","520474","A","474","01","122","TAMPINES ST 43","","CDMP,CHAS","41295.51998055","37993.69090888","A5C1B685FCB959E1","20200902122251",103.9527077,1.3598407,"474 Tampines St 43, #01-122, Singapore 520474"
"636","9405310","MEDILINE WEI MIN CLINIC","MD","62479221","440081","A","81","01","634","MARINE PARADE CENTRAL","","CHAS","36208.22683146","31665.09343079","CDE6EA14632D465F","20200902122251",103.9069906,1.302933,"81 Marine Parade Central, #01-634, Singapore 440081"
"637","13C0233","MEDINA MEDICAL CENTRE","MD","65882756","520479","A","479","01","231","TAMPINES STREET 44","","CDMP,CHAS","41382.29072287","38166.25561542","8D28298660147083","20200902122251",103.9535418,1.3615065,"479 Tampines Street 44, #01-231, Singapore 520479"
"638","9402231","MEDIPOINT MEDICAL CENTRE (PONGGOL BRANCH)","MC","63865046","530401","A","401","01","1170","HOUGANG AVE 10","","CDMP,CHAS,ISP","35086.30796581","39648.80742783","62525FE17329A407","20200902122251",103.8969522,1.3748385,"401 Hougang Ave 10, #01-1170, Singapore 530401"
"639","9403343","MEDIPOINT MEDICAL CENTRE (WOODLANDS BRANCH)","MD","68938776","730548","A","548","02","24","WOODLANDS DR 44","VISTA POINT","CHAS","23616.35523888","45846.8909038","F421934D88AE5536","20200902122251",103.7939152,1.4310537,"548 Woodlands Dr 44, #02-24, Singapore 730548"
"640","15M0269","MEDIVENE CLINIC & SURGERY","MC","63850441","540330","A","330","01","05","ANCHORVALE STREET","","CDMP,CHAS","34224.05943399","42082.14350103","FF0BCCFE4B063A3A","20200902122251",103.8891611,1.3968471,"330 Anchorvale Street, #01-05, Singapore 540330"
"641","9405462","MEDLIFE CLINIC & SURGERY","MC","63850836","530684","A","684","01","985","HOUGANG AVENUE 8","","CDMP,CHAS,ISP","33962.78223344","39550.92213054","D3069397B5B97E7C","20200902122251",103.8866118,1.3742687,"684 Hougang Avenue 8, #01-985, Singapore 530684"
"642","18C0316","MEENARA CLINIC","MD","64541003","560422","A","422","01","2536","ANG MO KIO AVE 3","","CHAS","30064.98885118","38892.0008073","9B04DF273347B916","20200902122251",103.851562,1.3679063,"422 Ang Mo Kio Ave 3, #01-2536, Singapore 560422"
"643","9404638","MEI LING CLINIC","MC","64741782","140158","A","158","01","80","MEI LING ST","","CDMP,CHAS","24604.28818307","30570.20299682","F03B704CB50CF3F1","20200902122251",103.8027441,1.2926445,"158 Mei Ling St, #01-80, Singapore 140158"
"644","9403214","MEI LING CLINIC (TOA PAYOH)","MC","62535600","310500","A","500","04","33","LOR 6 TOA PAYOH","BIZ ONE HDB HUB","CDMP,CHAS","29532.86979748","35005.90230805","872B7696ED6BA87A","20200902122251",103.847064,1.333005,"500 Lor 6 Toa Payoh, #04-33, Singapore 310500"
"645","9401101","MERIDIAN MEDICAL AND DENTAL CENTRE","MC","62825205","530327","A","327","01","162","HOUGANG AVE 5","","CDMP,CHAS,ISP","34974.31170425","38926.02417003","3F48D35F66159BFA","20200902122251",103.8963264,1.3682721,"327 Hougang Ave 5, #01-162, Singapore 530327"
"646","12C0193","MHC FAMILY CLINIC (ANG MO KIO)","MC","65534050","560452","A","452","01","1789","ANG MO KIO AVE 10","","CHAS","30546.51908653","38991.25957488","32CEE72DCB7863CC","20200902122251",103.856313,1.3688949,"452 Ang Mo Kio Ave 10, #01-1789, Singapore 560452"
"647","9401111","MILFORD MEDICAL GROUP","MC","62869993","550237","A","237","01","116","SERANGOON AVE 3","","CDMP,CHAS","32097.20182992","37323.19774198","92E9D752D2FF2B7D","20200902122251",103.8701745,1.3542204,"237 Serangoon Ave 3, #01-116, Singapore 550237"
"648","9402019","MILLENNIUM MEDICAL GROUP","MD","63680386","730849","A","849","01","215","WOODLANDS ST 82","","CDMP,CHAS","23409.18308833","46998.36161267","3A9F9310DDA64743","20200902122251",103.792059,1.441304,"849 Woodlands St 82, #01-215, Singapore 730849"
"649","9401113","MILLENNIUM MEDICAL GROUP","MC","67656685","680533","A","533","01","33","CHOA CHU KANG ST 51","","CDMP,CHAS,ISP","17959.80639937","41554.16547073","0D8F18D8D1CFE17D","20200902122251",103.7431268,1.3922588,"533 Choa Chu Kang St 51, #01-33, Singapore 680533"
"650","17C0224","MINMED CLINIC (HAIG ROAD)","MC","67410123","438737","B","30","","","HAIG RD","","CDMP,CHAS","34946.00451079","32834.41677155","8976495C878BCC66","20200902122251",103.895708,1.3132435,"30 Haig Rd, Singapore 438737"
"651","18M0211","MINMED CLINIC (PASIR RIS)","MC","65850123","518457","B","1","05","08/09","PASIR RIS CENTRAL STREET 3","WHITE SANDS","CDMP,CHAS,ISP","40953.58435431","39384.35835445","26E3B1F7B53582E6","20200902122251",103.9496584,1.3724166,"1 Pasir Ris Central Street 3, #05-08/09, Singapore 518457"
"652","16M0013","MINMED CLINIC (PUNGGOL)","MC","63880123","828761","","83","02","15","PUNGGOL CENTRAL","WATERWAY POINT","CDMP,CHAS,ISP","35655.05545678","43147.55213189","633C677B79D1903A","20200902122251",103.9022552,1.4066273,"83 Punggol Central, #02-15, Singapore 828761"
"653","17M0409","MINMED CLINIC (YISHUN)","MC","65540123","768019","","1","02","153","NORTHPOINT DRIVE","NORTHPOINT CITY","CHAS","28318.17232769","45515.76367186","DB1BCC8B2DF22962","20200902122251",103.8359365,1.4281543,"1 Northpoint Drive, #02-153, Singapore 768019"
"654","18M0138","MINT MEDICAL CENTRE (FUNAN)","MC","62729372","179105","B","107","04","13A","NORTH BRIDGE ROAD","FUNAN","CDMP,CHAS,ISP","29855.36254224","30416.18148622","29E14EA3E86E846C","20200902122251",103.8501524,1.2911354,"107 North Bridge Road, #04-13a, Singapore 179105"
"655","9403427","MISSION MEDICAL CLINIC","MC","62892100","534649","B","780","01","01","UPPER SERANGOON ROAD","","CDMP,CHAS","33115.08915124","37400.2525826","D7E17B01BD89247A","20200902122251",103.8792847,1.3545603,"780 Upper Serangoon Road, #01-01, Singapore 534649"
"656","17M0344","MOBILEDOCTOR CLINIC","MC","62500625","048422","","20","02","11/12","CROSS STREET","CHINA SQUARE CENTRAL (CHINA COURT)","CHAS","29574.90103959","29575.60816022","E177A875AC9F4342","20200902122251",103.8474488,1.2836753,"20 Cross Street, #02-11/12, Singapore 048422"
"657","9403190","MUTUAL HEALTHCARE MEDICAL CLINIC","MD","64893833","542319","B","319B","01","92","ANCHORVALE DR","","CDMP,CHAS","34359.80504522","41479.22863227","FD07228475F74095","20200902122251",103.8902484,1.3915634,"319b Anchorvale Dr, #01-92, Singapore 542319"
"658","9403254","MUTUAL HEALTHCARE MEDICAL CLINIC","MC","63155036","821106","","106A","01","546","PUNGGOL FIELD","","CDMP,CHAS","36349.34464658","42055.11864097","8DBE1C35A6313768","20200902122251",103.9085388,1.3967299,"106a Punggol Field, #01-546, Singapore 821106"
"659","9404348","MY DOCTOR'S PLACE PTE LTD","MD","64449687","460218","A","218","01","41","BEDOK NORTH STREET 1","","CDMP,CHAS,ISP","39232.58188074","34413.1723434","FB2BACEB722413C3","20200902122251",103.9341577,1.3273439,"218 Bedok North Street 1, #01-41, Singapore 460218"
"660","14M0306","MY FAMILY CLINIC (ANCHORVALE)","MC","67023963","541326","A","326A","01","260","ANCHORVALE ROAD","","CDMP,CHAS,ISP","34085.33242637","41868.10841813","19C7522882C44186","20200902122251",103.8881017,1.3948138,"326a Anchorvale Road, #01-260, Singapore 541326"
"661","9403345","MY FAMILY CLINIC (CHOA CHU KANG)","MC","67674566","680475","A","475","02","01","CHOA CHU KANG AVE 3","SUNSHINE PLACE","CDMP,CHAS,ISP","17505.23818774","39986.60345328","3E1604AFFDCA8AC4","20200902122251",103.7389881,1.3780266,"475 Choa Chu Kang Ave 3, #02-01, Singapore 680475"
"662","14C0242","MY FAMILY CLINIC (CLEMENTI 325) PTE LTD","MC","67784608","120325","A","325","01","139","CLEMENTI AVE 5","","CDMP,CHAS","20599.05789644","33042.32591723","CB8724AF0910E4AB","20200902122251",103.7667985,1.315087,"325 Clementi Ave 5, #01-139, Singapore 120325"
"663","14M0313","MY FAMILY CLINIC (SEGAR)","MC","67107269","670485","A","485","01","508","SEGAR ROAD","","CDMP,CHAS,ISP","21099.53498156","41178.93143024","B290C4CAD1994D19","20200902122251",103.7713251,1.3886816,"485 Segar Road, #01-508, Singapore 670485"
"664","18M0124","MY FAMILY CLINIC (ST GEORGE)","MC","62922128","328023","B","2","","","ST. GEORGE'S ROAD","","CDMP,CHAS,ISP","31333.04111846","33851.66489359","D3B087808A3E67FA","20200902122251",103.8607668,1.3234305,"2 St. George'S Road, Singapore 328023"
"665","18M0127","MY FAMILY CLINIC (WOODLANDS GLEN)","MC","67321520","730573","A","573","01","09","WOODLANDS DRIVE 16","","CDMP,CHAS,ISP","24126.06236403","45869.10009739","EBF3A24EA9D8DD8D","20200902122251",103.7987432,1.4310337,"573 Woodlands Drive 16, #01-09, Singapore 730573"
"666","9402499","MY FAMILY CLINIC (WOODLANDS)","MC","68840658","730768","A","768","02","07","WOODLANDS AVE 6","WOODLANDS MART","CDMP,CHAS,ISP","24085.28700111","47475.18426852","BDFADA147C2012EF","20200902122251",103.79799,1.4454883,"768 Woodlands Ave 6, #02-07, Singapore 730768"
"667","19M0142","MYDOCTOR@ADMIRALTY PTE LTD","MC","69098365","730693","A","693","01","03","WOODLANDS AVENUE 6","","CHAS","24711.13531577","46641.98982294","D2F82388A7C14F58","20200902122251",103.8037955,1.4379932,"693 Woodlands Avenue 6, #01-03, Singapore 730693"
"668","13C0201","MYHEALTH MEDICAL CENTRE","MD","68726920","120501","A","501","01","256","WEST COAST DRIVE","","CDMP,CHAS","19713.95624995","32622.05311697","A113B76F5A816BBD","20200902122251",103.7589225,1.3113986,"501 West Coast Drive, #01-256, Singapore 120501"
"669","9401036","Make-Well Family Clinic & Surgery","MD","62534235","310070","A","70","01","351","LORONG 4 TOA PAYOH","","CDMP,CHAS,ISP","30116.13747587","35182.08742866","2B300CE60544ECEF","20200902122251",103.8522881,1.3346601,"70 Lorong 4 Toa Payoh, #01-351, Singapore 310070"
"670","9403537","Mary Medical Clinic and Surgery","MC","65624721","600252","A","252","01","157","JURONG EAST STREET 24","","CDMP,CHAS,ISP","17408.24358642","36130.76291904","847A1CC6AF30BBFF","20200902122251",103.7381938,1.3430725,"252 Jurong East Street 24, #01-157, Singapore 600252"
"671","19M0259","Mayfair Medical Clinic (Yishun Chong Pang)","MC","62352880","760103","A","103","01","73","YISHUN RING ROAD","","CHAS","27507.48255175","45899.06761083","0CC265755DC8BFD6","20200902122251",103.8289483,1.4319016,"103 Yishun Ring Road, #01-73, Singapore 760103"
"672","17M0063","Medi Healthcare Clinic (Punggol)","MC","64448748","820218","A","218","01","02","SUMANG WALK","","CDMP,CHAS","34907.37072878","42787.33352356","CA72F933607F6128","20200902122251",103.8954588,1.403223,"218 Sumang Walk, #01-02, Singapore 820218"
"673","11C0189","Medic Surgical & Laser Clinic","MC","62233303","082001","A","1","01","28","TANJONG PAGAR PLAZA","","CDMP,CHAS","29014.42932992","28684.51239358","50D45F8AF87A6AA1","20200902122251",103.8426333,1.2753319,"1 Tanjong Pagar Plaza, #01-28, Singapore 082001"
"674","18M0093","Medivale Medical Clinic","MC","62570141","760236","","236","01","1012","YISHUN RING ROAD","YISHUN HEARTS","CHAS","28632.13864197","46208.53743452","999E1F11A6B04593","20200902122251",103.8390049,1.4337945,"236 Yishun Ring Road, #01-1012, Singapore 760236"
"675","9404375","Mediview Clinic and Surgery","MD","62532351","310150","A","150","01","999","Toa Payoh Lorong 1","","CDMP,CHAS,ISP","29246.18095986","35108.70975458","09C0FA6F306053E4","20200902122251",103.8445423,1.3337684,"150 Toa Payoh Lorong 1, #01-999, Singapore 310150"
"676","9403874","Meridian Medical Centre","MC","62780088","100108","","108","01","10","Depot Road","Depot Heights Shopping Centre","CDMP,CHAS","25437.39784803","29254.83024808","50803A0224313FFA","20200902122251",103.8101301,1.2813034,"108 Depot Road, #01-10, Singapore 100108"
"677","16M0228","Minmed Clinic (Jurong East)","MC","63330123","608549","B","50","04","17","JURONG GATEWAY ROAD","JEM","CDMP,CHAS,ISP","17979.50262388","35054.50379112","F21421883182F427","20200902122251",103.7436699,1.3337765,"50 Jurong Gateway Road, #04-17, Singapore 608549"
"678","16M0249","Minmed Clinic (Sengkang)","MC","63860123","545078","B","1","04","13","SENGKANG SQUARE","COMPASS ONE","CDMP,CHAS,ISP","34872.18344101","41551.76933607","6C9B9C3EEBB431A1","20200902122251",103.8950057,1.3920112,"1 Sengkang Square, #04-13, Singapore 545078"
